TIME,PowerConsumption(inkW),Power(inKwh),Power_final
10:31:00,46,0.766666667,3.833333335
10:31:00,49,0.816666667,4.083333335
10:31:00,34,0.566666667,2.833333335
10:31:00,36,0.6,3
10:31:00,58,0.966666667,4.833333335
10:31:00,44,0.733333333,3.666666665
10:31:00,49,0.816666667,4.083333335
10:31:00,49,0.816666667,4.083333335
10:31:00,46,0.766666667,3.833333335
10:31:00,60,1,5
10:31:00,54,0.9,4.5
10:31:00,42,0.7,3.5
10:31:00,55,0.916666667,4.583333335
10:31:00,44,0.733333333,3.666666665
10:31:00,47,0.783333333,3.916666665
10:31:00,39,0.65,3.25
10:31:00,59,0.983333333,4.916666665
10:31:00,42,0.7,3.5
10:31:00,55,0.916666667,4.583333335
10:31:00,44,0.733333333,3.666666665
10:31:00,31,0.516666667,2.583333335
10:31:00,42,0.7,3.5
10:31:00,58,0.966666667,4.833333335
10:31:00,45,0.75,3.75
10:31:00,52,0.866666667,4.333333335
10:31:00,45,0.75,3.75
10:31:00,39,0.65,3.25
10:31:00,38,0.633333333,3.166666665
10:31:00,39,0.65,3.25
10:31:00,41,0.683333333,3.416666665
10:31:00,45,0.75,3.75
10:31:00,32,0.533333333,2.666666665
10:31:00,47,0.783333333,3.916666665
10:31:00,47,0.783333333,3.916666665
10:31:00,33,0.55,2.75
10:31:00,46,0.766666667,3.833333335
10:31:00,55,0.916666667,4.583333335
10:31:00,55,0.916666667,4.583333335
10:31:00,57,0.95,4.75
10:31:00,33,0.55,2.75
10:31:00,42,0.7,3.5
10:32:00,33,0.55,2.75
10:32:00,48,0.8,4
10:32:00,55,0.916666667,4.583333335
10:32:00,36,0.6,3
10:32:00,60,1,5
10:32:00,36,0.6,3
10:32:00,51,0.85,4.25
10:32:00,37,0.616666667,3.083333335
10:32:00,58,0.966666667,4.833333335
10:32:00,39,0.65,3.25
10:32:00,60,1,5
10:32:00,40,0.666666667,3.333333335
10:32:00,60,1,5
10:32:00,41,0.683333333,3.416666665
10:32:00,58,0.966666667,4.833333335
10:32:00,55,0.916666667,4.583333335
10:32:00,54,0.9,4.5
10:32:00,47,0.783333333,3.916666665
10:32:00,46,0.766666667,3.833333335
10:32:00,47,0.783333333,3.916666665
10:32:00,45,0.75,3.75
10:32:00,49,0.816666667,4.083333335
10:32:00,35,0.583333333,2.916666665
10:32:00,38,0.633333333,3.166666665
10:32:00,40,0.666666667,3.333333335
10:32:00,52,0.866666667,4.333333335
10:32:00,45,0.75,3.75
10:32:00,41,0.683333333,3.416666665
10:32:00,50,0.833333333,4.166666665
10:32:00,39,0.65,3.25
10:32:00,57,0.95,4.75
10:32:00,60,1,5
10:32:00,57,0.95,4.75
10:32:00,32,0.533333333,2.666666665
10:32:00,55,0.916666667,4.583333335
10:32:00,38,0.633333333,3.166666665
10:32:00,58,0.966666667,4.833333335
10:32:00,55,0.916666667,4.583333335
10:32:00,45,0.75,3.75
10:32:00,37,0.616666667,3.083333335
10:32:00,31,0.516666667,2.583333335
10:32:00,38,0.633333333,3.166666665
10:32:00,31,0.516666667,2.583333335
10:32:00,58,0.966666667,4.833333335
10:32:00,35,0.583333333,2.916666665
10:32:00,51,0.85,4.25
10:32:00,37,0.616666667,3.083333335
10:32:00,51,0.85,4.25
10:32:00,45,0.75,3.75
10:32:00,49,0.816666667,4.083333335
10:32:00,32,0.533333333,2.666666665
10:32:00,47,0.783333333,3.916666665
10:32:00,37,0.616666667,3.083333335
10:32:00,35,0.583333333,2.916666665
10:32:00,38,0.633333333,3.166666665
10:32:00,50,0.833333333,4.166666665
10:32:00,38,0.633333333,3.166666665
10:32:00,31,0.516666667,2.583333335
10:32:00,36,0.6,3
10:32:00,48,0.8,4
10:33:00,44,0.733333333,3.666666665
10:33:00,57,0.95,4.75
10:33:00,44,0.733333333,3.666666665
10:33:00,42,0.7,3.5
10:33:00,33,0.55,2.75
10:33:00,35,0.583333333,2.916666665
10:33:00,52,0.866666667,4.333333335
10:33:00,43,0.716666667,3.583333335
10:33:00,42,0.7,3.5
10:33:00,39,0.65,3.25
10:33:00,33,0.55,2.75
10:33:00,37,0.616666667,3.083333335
10:33:00,44,0.733333333,3.666666665
10:33:00,59,0.983333333,4.916666665
10:33:00,55,0.916666667,4.583333335
10:33:00,43,0.716666667,3.583333335
10:33:00,40,0.666666667,3.333333335
10:33:00,51,0.85,4.25
10:33:00,36,0.6,3
10:33:00,44,0.733333333,3.666666665
10:33:00,47,0.783333333,3.916666665
10:33:00,38,0.633333333,3.166666665
10:33:00,39,0.65,3.25
10:33:00,33,0.55,2.75
10:33:00,56,0.933333333,4.666666665
10:33:00,33,0.55,2.75
10:33:00,50,0.833333333,4.166666665
10:33:00,52,0.866666667,4.333333335
10:33:00,43,0.716666667,3.583333335
10:33:00,35,0.583333333,2.916666665
10:33:00,54,0.9,4.5
10:33:00,47,0.783333333,3.916666665
10:33:00,41,0.683333333,3.416666665
10:33:00,52,0.866666667,4.333333335
10:33:00,44,0.733333333,3.666666665
10:33:00,44,0.733333333,3.666666665
10:33:00,55,0.916666667,4.583333335
10:33:00,37,0.616666667,3.083333335
10:33:00,38,0.633333333,3.166666665
10:33:00,42,0.7,3.5
10:33:00,34,0.566666667,2.833333335
10:33:00,31,0.516666667,2.583333335
10:33:00,33,0.55,2.75
10:33:00,42,0.7,3.5
10:33:00,45,0.75,3.75
10:33:00,41,0.683333333,3.416666665
10:33:00,59,0.983333333,4.916666665
10:33:00,58,0.966666667,4.833333335
10:33:00,35,0.583333333,2.916666665
10:33:00,47,0.783333333,3.916666665
10:33:00,40,0.666666667,3.333333335
10:33:00,33,0.55,2.75
10:33:00,37,0.616666667,3.083333335
10:33:00,49,0.816666667,4.083333335
10:33:00,31,0.516666667,2.583333335
10:33:00,60,1,5
10:33:00,55,0.916666667,4.583333335
10:33:00,55,0.916666667,4.583333335
10:33:00,34,0.566666667,2.833333335
10:33:00,37,0.616666667,3.083333335
10:34:00,43,0.716666667,3.583333335
10:34:00,34,0.566666667,2.833333335
10:34:00,45,0.75,3.75
10:34:00,37,0.616666667,3.083333335
10:34:00,48,0.8,4
10:34:00,42,0.7,3.5
10:34:00,57,0.95,4.75
10:34:00,41,0.683333333,3.416666665
10:34:00,48,0.8,4
10:34:00,53,0.883333333,4.416666665
10:34:00,53,0.883333333,4.416666665
10:34:00,32,0.533333333,2.666666665
10:34:00,59,0.983333333,4.916666665
10:34:00,44,0.733333333,3.666666665
10:34:00,54,0.9,4.5
10:34:00,41,0.683333333,3.416666665
10:34:00,43,0.716666667,3.583333335
10:34:00,39,0.65,3.25
10:34:00,35,0.583333333,2.916666665
10:34:00,59,0.983333333,4.916666665
10:34:00,54,0.9,4.5
10:34:00,33,0.55,2.75
10:34:00,45,0.75,3.75
10:34:00,36,0.6,3
10:34:00,53,0.883333333,4.416666665
10:34:00,47,0.783333333,3.916666665
10:34:00,39,0.65,3.25
10:34:00,41,0.683333333,3.416666665
10:34:00,37,0.616666667,3.083333335
10:34:00,39,0.65,3.25
10:34:00,52,0.866666667,4.333333335
10:34:00,50,0.833333333,4.166666665
10:34:00,50,0.833333333,4.166666665
10:34:00,57,0.95,4.75
10:34:00,59,0.983333333,4.916666665
10:34:00,32,0.533333333,2.666666665
10:34:00,44,0.733333333,3.666666665
10:34:00,31,0.516666667,2.583333335
10:34:00,45,0.75,3.75
10:34:00,39,0.65,3.25
10:34:00,58,0.966666667,4.833333335
10:34:00,39,0.65,3.25
10:34:00,57,0.95,4.75
10:34:00,52,0.866666667,4.333333335
10:34:00,32,0.533333333,2.666666665
10:34:00,54,0.9,4.5
10:34:00,60,1,5
10:34:00,46,0.766666667,3.833333335
10:34:00,37,0.616666667,3.083333335
10:34:00,43,0.716666667,3.583333335
10:34:00,33,0.55,2.75
10:34:00,40,0.666666667,3.333333335
10:34:00,31,0.516666667,2.583333335
10:34:00,39,0.65,3.25
10:34:00,33,0.55,2.75
10:34:00,49,0.816666667,4.083333335
10:34:00,46,0.766666667,3.833333335
10:34:00,59,0.983333333,4.916666665
10:34:00,56,0.933333333,4.666666665
10:34:00,45,0.75,3.75
10:35:00,42,0.7,3.5
10:35:00,39,0.65,3.25
10:35:00,44,0.733333333,3.666666665
10:35:00,44,0.733333333,3.666666665
10:35:00,44,0.733333333,3.666666665
10:35:00,51,0.85,4.25
10:35:00,54,0.9,4.5
10:35:00,46,0.766666667,3.833333335
10:35:00,60,1,5
10:35:00,47,0.783333333,3.916666665
10:35:00,49,0.816666667,4.083333335
10:35:00,51,0.85,4.25
10:35:00,56,0.933333333,4.666666665
10:35:00,39,0.65,3.25
10:35:00,43,0.716666667,3.583333335
10:35:00,46,0.766666667,3.833333335
10:35:00,35,0.583333333,2.916666665
10:35:00,33,0.55,2.75
10:35:00,59,0.983333333,4.916666665
10:35:00,34,0.566666667,2.833333335
10:35:00,47,0.783333333,3.916666665
10:35:00,57,0.95,4.75
10:35:00,52,0.866666667,4.333333335
10:35:00,41,0.683333333,3.416666665
10:35:00,32,0.533333333,2.666666665
10:35:00,40,0.666666667,3.333333335
10:35:00,38,0.633333333,3.166666665
10:35:00,32,0.533333333,2.666666665
10:35:00,37,0.616666667,3.083333335
10:35:00,46,0.766666667,3.833333335
10:35:00,41,0.683333333,3.416666665
10:35:00,57,0.95,4.75
10:35:00,56,0.933333333,4.666666665
10:35:00,33,0.55,2.75
10:35:00,53,0.883333333,4.416666665
10:35:00,41,0.683333333,3.416666665
10:35:00,54,0.9,4.5
10:35:00,43,0.716666667,3.583333335
10:35:00,39,0.65,3.25
10:35:00,59,0.983333333,4.916666665
10:35:00,45,0.75,3.75
10:35:00,32,0.533333333,2.666666665
10:35:00,59,0.983333333,4.916666665
10:35:00,39,0.65,3.25
10:35:00,56,0.933333333,4.666666665
10:35:00,52,0.866666667,4.333333335
10:35:00,44,0.733333333,3.666666665
10:35:00,59,0.983333333,4.916666665
10:35:00,38,0.633333333,3.166666665
10:35:00,43,0.716666667,3.583333335
10:35:00,54,0.9,4.5
10:35:00,36,0.6,3
10:35:00,58,0.966666667,4.833333335
10:35:00,51,0.85,4.25
10:35:00,45,0.75,3.75
10:35:00,42,0.7,3.5
10:35:00,41,0.683333333,3.416666665
10:35:00,43,0.716666667,3.583333335
10:35:00,49,0.816666667,4.083333335
10:35:00,59,0.983333333,4.916666665
10:36:00,42,0.7,3.5
10:36:00,56,0.933333333,4.666666665
10:36:00,39,0.65,3.25
10:36:00,52,0.866666667,4.333333335
10:36:00,50,0.833333333,4.166666665
10:36:00,45,0.75,3.75
10:36:00,43,0.716666667,3.583333335
10:36:00,37,0.616666667,3.083333335
10:36:00,33,0.55,2.75
10:36:00,51,0.85,4.25
10:36:00,47,0.783333333,3.916666665
10:36:00,50,0.833333333,4.166666665
10:36:00,57,0.95,4.75
10:36:00,45,0.75,3.75
10:36:00,58,0.966666667,4.833333335
10:36:00,50,0.833333333,4.166666665
10:36:00,32,0.533333333,2.666666665
10:36:00,47,0.783333333,3.916666665
10:36:00,49,0.816666667,4.083333335
10:36:00,32,0.533333333,2.666666665
10:36:00,36,0.6,3
10:36:00,44,0.733333333,3.666666665
10:36:00,54,0.9,4.5
10:36:00,58,0.966666667,4.833333335
10:36:00,35,0.583333333,2.916666665
10:36:00,57,0.95,4.75
10:36:00,36,0.6,3
10:36:00,48,0.8,4
10:36:00,52,0.866666667,4.333333335
10:36:00,38,0.633333333,3.166666665
10:36:00,60,1,5
10:36:00,47,0.783333333,3.916666665
10:36:00,40,0.666666667,3.333333335
10:36:00,44,0.733333333,3.666666665
10:36:00,58,0.966666667,4.833333335
10:36:00,34,0.566666667,2.833333335
10:36:00,47,0.783333333,3.916666665
10:36:00,52,0.866666667,4.333333335
10:36:00,53,0.883333333,4.416666665
10:36:00,31,0.516666667,2.583333335
10:36:00,41,0.683333333,3.416666665
10:36:00,47,0.783333333,3.916666665
10:36:00,53,0.883333333,4.416666665
10:36:00,40,0.666666667,3.333333335
10:36:00,44,0.733333333,3.666666665
10:36:00,50,0.833333333,4.166666665
10:36:00,60,1,5
10:36:00,34,0.566666667,2.833333335
10:36:00,47,0.783333333,3.916666665
10:36:00,46,0.766666667,3.833333335
10:36:00,55,0.916666667,4.583333335
10:36:00,42,0.7,3.5
10:36:00,58,0.966666667,4.833333335
10:36:00,33,0.55,2.75
10:36:00,41,0.683333333,3.416666665
10:36:00,37,0.616666667,3.083333335
10:36:00,38,0.633333333,3.166666665
10:36:00,43,0.716666667,3.583333335
10:36:00,54,0.9,4.5
10:36:00,56,0.933333333,4.666666665
10:37:00,53,0.883333333,4.416666665
10:37:00,45,0.75,3.75
10:37:00,45,0.75,3.75
10:37:00,43,0.716666667,3.583333335
10:37:00,58,0.966666667,4.833333335
10:37:00,43,0.716666667,3.583333335
10:37:00,44,0.733333333,3.666666665
10:37:00,34,0.566666667,2.833333335
10:37:00,60,1,5
10:37:00,58,0.966666667,4.833333335
10:37:00,58,0.966666667,4.833333335
10:37:00,56,0.933333333,4.666666665
10:37:00,44,0.733333333,3.666666665
10:37:00,31,0.516666667,2.583333335
10:37:00,51,0.85,4.25
10:37:00,51,0.85,4.25
10:37:00,58,0.966666667,4.833333335
10:37:00,41,0.683333333,3.416666665
10:37:00,45,0.75,3.75
10:37:00,50,0.833333333,4.166666665
10:37:00,35,0.583333333,2.916666665
10:37:00,42,0.7,3.5
10:37:00,59,0.983333333,4.916666665
10:37:00,45,0.75,3.75
10:37:00,51,0.85,4.25
10:37:00,50,0.833333333,4.166666665
10:37:00,55,0.916666667,4.583333335
10:37:00,49,0.816666667,4.083333335
10:37:00,35,0.583333333,2.916666665
10:37:00,60,1,5
10:37:00,48,0.8,4
10:37:00,32,0.533333333,2.666666665
10:37:00,39,0.65,3.25
10:37:00,51,0.85,4.25
10:37:00,54,0.9,4.5
10:37:00,33,0.55,2.75
10:37:00,31,0.516666667,2.583333335
10:37:00,31,0.516666667,2.583333335
10:37:00,49,0.816666667,4.083333335
10:37:00,54,0.9,4.5
10:37:00,51,0.85,4.25
10:37:00,54,0.9,4.5
10:37:00,49,0.816666667,4.083333335
10:37:00,49,0.816666667,4.083333335
10:37:00,52,0.866666667,4.333333335
10:37:00,43,0.716666667,3.583333335
10:37:00,46,0.766666667,3.833333335
10:37:00,36,0.6,3
10:37:00,50,0.833333333,4.166666665
10:37:00,55,0.916666667,4.583333335
10:37:00,44,0.733333333,3.666666665
10:37:00,37,0.616666667,3.083333335
10:37:00,38,0.633333333,3.166666665
10:37:00,37,0.616666667,3.083333335
10:37:00,37,0.616666667,3.083333335
10:37:00,50,0.833333333,4.166666665
10:37:00,49,0.816666667,4.083333335
10:37:00,60,1,5
10:37:00,60,1,5
10:37:00,39,0.65,3.25
10:38:00,32,0.533333333,2.666666665
10:38:00,33,0.55,2.75
10:38:00,51,0.85,4.25
10:38:00,50,0.833333333,4.166666665
10:38:00,47,0.783333333,3.916666665
10:38:00,37,0.616666667,3.083333335
10:38:00,56,0.933333333,4.666666665
10:38:00,53,0.883333333,4.416666665
10:38:00,33,0.55,2.75
10:38:00,51,0.85,4.25
10:38:00,38,0.633333333,3.166666665
10:38:00,41,0.683333333,3.416666665
10:38:00,35,0.583333333,2.916666665
10:38:00,45,0.75,3.75
10:38:00,31,0.516666667,2.583333335
10:38:00,49,0.816666667,4.083333335
10:38:00,55,0.916666667,4.583333335
10:38:00,42,0.7,3.5
10:38:00,58,0.966666667,4.833333335
10:38:00,41,0.683333333,3.416666665
10:38:00,33,0.55,2.75
10:38:00,45,0.75,3.75
10:38:00,58,0.966666667,4.833333335
10:38:00,38,0.633333333,3.166666665
10:38:00,57,0.95,4.75
10:38:00,60,1,5
10:38:00,37,0.616666667,3.083333335
10:38:00,54,0.9,4.5
10:38:00,50,0.833333333,4.166666665
10:38:00,60,1,5
10:38:00,41,0.683333333,3.416666665
10:38:00,42,0.7,3.5
10:38:00,56,0.933333333,4.666666665
10:38:00,49,0.816666667,4.083333335
10:38:00,47,0.783333333,3.916666665
10:38:00,38,0.633333333,3.166666665
10:38:00,31,0.516666667,2.583333335
10:38:00,53,0.883333333,4.416666665
10:38:00,49,0.816666667,4.083333335
10:38:00,53,0.883333333,4.416666665
10:38:00,52,0.866666667,4.333333335
10:38:00,41,0.683333333,3.416666665
10:38:00,46,0.766666667,3.833333335
10:38:00,57,0.95,4.75
10:38:00,59,0.983333333,4.916666665
10:38:00,50,0.833333333,4.166666665
10:38:00,52,0.866666667,4.333333335
10:38:00,46,0.766666667,3.833333335
10:38:00,56,0.933333333,4.666666665
10:38:00,52,0.866666667,4.333333335
10:38:00,38,0.633333333,3.166666665
10:38:00,58,0.966666667,4.833333335
10:38:00,49,0.816666667,4.083333335
10:38:00,55,0.916666667,4.583333335
10:38:00,37,0.616666667,3.083333335
10:38:00,42,0.7,3.5
10:38:00,39,0.65,3.25
10:38:00,41,0.683333333,3.416666665
10:38:00,54,0.9,4.5
10:38:00,47,0.783333333,3.916666665
10:39:00,43,0.716666667,3.583333335
10:39:00,44,0.733333333,3.666666665
10:39:00,33,0.55,2.75
10:39:00,50,0.833333333,4.166666665
10:39:00,56,0.933333333,4.666666665
10:39:00,42,0.7,3.5
10:39:00,35,0.583333333,2.916666665
10:39:00,51,0.85,4.25
10:39:00,58,0.966666667,4.833333335
10:39:00,50,0.833333333,4.166666665
10:39:00,35,0.583333333,2.916666665
10:39:00,49,0.816666667,4.083333335
10:39:00,57,0.95,4.75
10:39:00,54,0.9,4.5
10:39:00,55,0.916666667,4.583333335
10:39:00,31,0.516666667,2.583333335
10:39:00,40,0.666666667,3.333333335
10:39:00,57,0.95,4.75
10:39:00,41,0.683333333,3.416666665
10:39:00,48,0.8,4
10:39:00,50,0.833333333,4.166666665
10:39:00,53,0.883333333,4.416666665
10:39:00,36,0.6,3
10:39:00,49,0.816666667,4.083333335
10:39:00,46,0.766666667,3.833333335
10:39:00,49,0.816666667,4.083333335
10:39:00,58,0.966666667,4.833333335
10:39:00,48,0.8,4
10:39:00,44,0.733333333,3.666666665
10:39:00,56,0.933333333,4.666666665
10:39:00,52,0.866666667,4.333333335
10:39:00,55,0.916666667,4.583333335
10:39:00,47,0.783333333,3.916666665
10:39:00,59,0.983333333,4.916666665
10:39:00,57,0.95,4.75
10:39:00,36,0.6,3
10:39:00,56,0.933333333,4.666666665
10:39:00,35,0.583333333,2.916666665
10:39:00,56,0.933333333,4.666666665
10:39:00,38,0.633333333,3.166666665
10:39:00,56,0.933333333,4.666666665
10:39:00,59,0.983333333,4.916666665
10:39:00,56,0.933333333,4.666666665
10:39:00,60,1,5
10:39:00,33,0.55,2.75
10:39:00,41,0.683333333,3.416666665
10:39:00,49,0.816666667,4.083333335
10:39:00,33,0.55,2.75
10:39:00,40,0.666666667,3.333333335
10:39:00,41,0.683333333,3.416666665
10:39:00,33,0.55,2.75
10:39:00,33,0.55,2.75
10:39:00,42,0.7,3.5
10:39:00,57,0.95,4.75
10:39:00,47,0.783333333,3.916666665
10:39:00,59,0.983333333,4.916666665
10:39:00,34,0.566666667,2.833333335
10:39:00,40,0.666666667,3.333333335
10:39:00,47,0.783333333,3.916666665
10:39:00,40,0.666666667,3.333333335
10:40:00,34,0.566666667,2.833333335
10:40:00,37,0.616666667,3.083333335
10:40:00,57,0.95,4.75
10:40:00,43,0.716666667,3.583333335
10:40:00,45,0.75,3.75
10:40:00,36,0.6,3
10:40:00,40,0.666666667,3.333333335
10:40:00,51,0.85,4.25
10:40:00,35,0.583333333,2.916666665
10:40:00,50,0.833333333,4.166666665
10:40:00,32,0.533333333,2.666666665
10:40:00,37,0.616666667,3.083333335
10:40:00,49,0.816666667,4.083333335
10:40:00,39,0.65,3.25
10:40:00,38,0.633333333,3.166666665
10:40:00,41,0.683333333,3.416666665
10:40:00,60,1,5
10:40:00,33,0.55,2.75
10:40:00,56,0.933333333,4.666666665
10:40:00,40,0.666666667,3.333333335
10:40:00,56,0.933333333,4.666666665
10:40:00,51,0.85,4.25
10:40:00,48,0.8,4
10:40:00,34,0.566666667,2.833333335
10:40:00,42,0.7,3.5
10:40:00,40,0.666666667,3.333333335
10:40:00,37,0.616666667,3.083333335
10:40:00,42,0.7,3.5
10:40:00,45,0.75,3.75
10:40:00,58,0.966666667,4.833333335
10:40:00,60,1,5
10:40:00,34,0.566666667,2.833333335
10:40:00,53,0.883333333,4.416666665
10:40:00,32,0.533333333,2.666666665
10:40:00,52,0.866666667,4.333333335
10:40:00,59,0.983333333,4.916666665
10:40:00,60,1,5
10:40:00,45,0.75,3.75
10:40:00,43,0.716666667,3.583333335
10:40:00,47,0.783333333,3.916666665
10:40:00,35,0.583333333,2.916666665
10:40:00,34,0.566666667,2.833333335
10:40:00,53,0.883333333,4.416666665
10:40:00,46,0.766666667,3.833333335
10:40:00,40,0.666666667,3.333333335
10:40:00,41,0.683333333,3.416666665
10:40:00,49,0.816666667,4.083333335
10:40:00,37,0.616666667,3.083333335
10:40:00,33,0.55,2.75
10:40:00,54,0.9,4.5
10:40:00,36,0.6,3
10:40:00,45,0.75,3.75
10:40:00,33,0.55,2.75
10:40:00,31,0.516666667,2.583333335
10:40:00,31,0.516666667,2.583333335
10:40:00,41,0.683333333,3.416666665
10:40:00,40,0.666666667,3.333333335
10:40:00,36,0.6,3
10:40:00,45,0.75,3.75
10:40:00,48,0.8,4
10:41:00,59,0.983333333,4.916666665
10:41:00,50,0.833333333,4.166666665
10:41:00,51,0.85,4.25
10:41:00,41,0.683333333,3.416666665
10:41:00,34,0.566666667,2.833333335
10:41:00,45,0.75,3.75
10:41:00,48,0.8,4
10:41:00,31,0.516666667,2.583333335
10:41:00,40,0.666666667,3.333333335
10:41:00,43,0.716666667,3.583333335
10:41:00,37,0.616666667,3.083333335
10:41:00,50,0.833333333,4.166666665
10:41:00,32,0.533333333,2.666666665
10:41:00,55,0.916666667,4.583333335
10:41:00,44,0.733333333,3.666666665
10:41:00,53,0.883333333,4.416666665
10:41:00,57,0.95,4.75
10:41:00,40,0.666666667,3.333333335
10:41:00,33,0.55,2.75
10:41:00,47,0.783333333,3.916666665
10:41:00,55,0.916666667,4.583333335
10:41:00,45,0.75,3.75
10:41:00,33,0.55,2.75
10:41:00,51,0.85,4.25
10:41:00,38,0.633333333,3.166666665
10:41:00,44,0.733333333,3.666666665
10:41:00,50,0.833333333,4.166666665
10:41:00,47,0.783333333,3.916666665
10:41:00,43,0.716666667,3.583333335
10:41:00,52,0.866666667,4.333333335
10:41:00,50,0.833333333,4.166666665
10:41:00,35,0.583333333,2.916666665
10:41:00,40,0.666666667,3.333333335
10:41:00,40,0.666666667,3.333333335
10:41:00,48,0.8,4
10:41:00,38,0.633333333,3.166666665
10:41:00,59,0.983333333,4.916666665
10:41:00,43,0.716666667,3.583333335
10:41:00,56,0.933333333,4.666666665
10:41:00,50,0.833333333,4.166666665
10:41:00,50,0.833333333,4.166666665
10:41:00,32,0.533333333,2.666666665
10:41:00,60,1,5
10:41:00,33,0.55,2.75
10:41:00,54,0.9,4.5
10:41:00,35,0.583333333,2.916666665
10:41:00,44,0.733333333,3.666666665
10:41:00,45,0.75,3.75
10:41:00,46,0.766666667,3.833333335
10:41:00,53,0.883333333,4.416666665
10:41:00,34,0.566666667,2.833333335
10:41:00,42,0.7,3.5
10:41:00,55,0.916666667,4.583333335
10:41:00,39,0.65,3.25
10:41:00,40,0.666666667,3.333333335
10:41:00,40,0.666666667,3.333333335
10:41:00,46,0.766666667,3.833333335
10:41:00,53,0.883333333,4.416666665
10:41:00,40,0.666666667,3.333333335
10:41:00,52,0.866666667,4.333333335
10:42:00,35,0.583333333,2.916666665
10:42:00,58,0.966666667,4.833333335
10:42:00,54,0.9,4.5
10:42:00,43,0.716666667,3.583333335
10:42:00,57,0.95,4.75
10:42:00,54,0.9,4.5
10:42:00,60,1,5
10:42:00,36,0.6,3
10:42:00,49,0.816666667,4.083333335
10:42:00,58,0.966666667,4.833333335
10:42:00,59,0.983333333,4.916666665
10:42:00,31,0.516666667,2.583333335
10:42:00,44,0.733333333,3.666666665
10:42:00,59,0.983333333,4.916666665
10:42:00,43,0.716666667,3.583333335
10:42:00,40,0.666666667,3.333333335
10:42:00,39,0.65,3.25
10:42:00,49,0.816666667,4.083333335
10:42:00,32,0.533333333,2.666666665
10:42:00,50,0.833333333,4.166666665
10:42:00,48,0.8,4
10:42:00,50,0.833333333,4.166666665
10:42:00,57,0.95,4.75
10:42:00,54,0.9,4.5
10:42:00,42,0.7,3.5
10:42:00,40,0.666666667,3.333333335
10:42:00,51,0.85,4.25
10:42:00,44,0.733333333,3.666666665
10:42:00,36,0.6,3
10:42:00,60,1,5
10:42:00,42,0.7,3.5
10:42:00,60,1,5
10:42:00,60,1,5
10:42:00,37,0.616666667,3.083333335
10:42:00,52,0.866666667,4.333333335
10:42:00,49,0.816666667,4.083333335
10:42:00,37,0.616666667,3.083333335
10:42:00,47,0.783333333,3.916666665
10:42:00,52,0.866666667,4.333333335
10:42:00,33,0.55,2.75
10:42:00,49,0.816666667,4.083333335
10:42:00,50,0.833333333,4.166666665
10:42:00,48,0.8,4
10:42:00,39,0.65,3.25
10:42:00,43,0.716666667,3.583333335
10:42:00,57,0.95,4.75
10:42:00,33,0.55,2.75
10:42:00,41,0.683333333,3.416666665
10:42:00,58,0.966666667,4.833333335
10:42:00,40,0.666666667,3.333333335
10:42:00,45,0.75,3.75
10:42:00,39,0.65,3.25
10:42:00,55,0.916666667,4.583333335
10:42:00,53,0.883333333,4.416666665
10:42:00,38,0.633333333,3.166666665
10:42:00,57,0.95,4.75
10:42:00,43,0.716666667,3.583333335
10:42:00,55,0.916666667,4.583333335
10:42:00,33,0.55,2.75
10:42:00,44,0.733333333,3.666666665
10:43:00,31,0.516666667,2.583333335
10:43:00,59,0.983333333,4.916666665
10:43:00,56,0.933333333,4.666666665
10:43:00,46,0.766666667,3.833333335
10:43:00,49,0.816666667,4.083333335
10:43:00,49,0.816666667,4.083333335
10:43:00,43,0.716666667,3.583333335
10:43:00,36,0.6,3
10:43:00,49,0.816666667,4.083333335
10:43:00,52,0.866666667,4.333333335
10:43:00,48,0.8,4
10:43:00,42,0.7,3.5
10:43:00,50,0.833333333,4.166666665
10:43:00,55,0.916666667,4.583333335
10:43:00,47,0.783333333,3.916666665
10:43:00,56,0.933333333,4.666666665
10:43:00,43,0.716666667,3.583333335
10:43:00,43,0.716666667,3.583333335
10:43:00,37,0.616666667,3.083333335
10:43:00,48,0.8,4
10:43:00,35,0.583333333,2.916666665
10:43:00,52,0.866666667,4.333333335
10:43:00,47,0.783333333,3.916666665
10:43:00,50,0.833333333,4.166666665
10:43:00,53,0.883333333,4.416666665
10:43:00,35,0.583333333,2.916666665
10:43:00,51,0.85,4.25
10:43:00,39,0.65,3.25
10:43:00,38,0.633333333,3.166666665
10:43:00,53,0.883333333,4.416666665
10:43:00,49,0.816666667,4.083333335
10:43:00,48,0.8,4
10:43:00,36,0.6,3
10:43:00,42,0.7,3.5
10:43:00,53,0.883333333,4.416666665
10:43:00,54,0.9,4.5
10:43:00,33,0.55,2.75
10:43:00,55,0.916666667,4.583333335
10:43:00,44,0.733333333,3.666666665
10:43:00,43,0.716666667,3.583333335
10:43:00,39,0.65,3.25
10:43:00,39,0.65,3.25
10:43:00,36,0.6,3
10:43:00,58,0.966666667,4.833333335
10:43:00,47,0.783333333,3.916666665
10:43:00,42,0.7,3.5
10:43:00,45,0.75,3.75
10:43:00,51,0.85,4.25
10:43:00,60,1,5
10:43:00,32,0.533333333,2.666666665
10:43:00,56,0.933333333,4.666666665
10:43:00,40,0.666666667,3.333333335
10:43:00,50,0.833333333,4.166666665
10:43:00,40,0.666666667,3.333333335
10:43:00,33,0.55,2.75
10:43:00,40,0.666666667,3.333333335
10:43:00,32,0.533333333,2.666666665
